"Country or Area";"Year";"Area";"Sex";"Religion";"Record Type";"Reliability";"Source Year";"Value";"Value Footnotes"
"New Zealand";"2018";"Rural";"Female";"Arya Samajist";"Census - de jure - complete tabulation";"Final figure, complete";"2019";"0";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Assembly of God";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"333";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Atheist";"Census - de jure - complete tabulation";"Final figure, complete";"2019";"375";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Baha'i";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"186";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Baptist";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"2673";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Bible Baptist";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"54";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Brethren";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"165";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Buddhist";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"1644";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"12309";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Christadelphian";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"255";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Christian";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"24009";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Christian and Mission Alliance";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"72";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Christian Science";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"27";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Church of Christ";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"45";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Church of God";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"45";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Church of Scientology";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"15";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Confucian";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"3";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Congregational";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"63";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Coptic Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"3";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Evangelical";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"321";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Full Gospel Church";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"12";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Greek Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"75";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Hare Rama Hare Krishna";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"66";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Hindu";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"1140";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Humanist";"Census - de jure - complete tabulation";"Final figure, complete";"2019";"48";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Islam ";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"528";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Jains";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"6";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Jehovah Witness";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"1548";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Judaism";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"237";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Latter Day Saints";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"2523";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Lutheran";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"357";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Methodist";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"3762";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Nazarene";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"15";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"New Age";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"171";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"132";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Pantheism";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"45";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Pentecostal";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"1452";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Plymouth Brethren";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"456";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Presbyterian";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"21450";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Protestant";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"561";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Rastafarian";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"63";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Ratana";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"4257";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Reformed Churches";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"513";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Ringatu";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"1821";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Roman Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"19923";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Russian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"129";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Salvation Army";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"474";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Satanist";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"36";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Serbian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"15";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Seventh Day Adventist";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"909";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Shiite Islam";"Census - de jure - complete tabulation";"Final figure, complete";"2019";"3";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Shinto";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"24";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Sikh";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"633";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Spiritualist";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"993";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Sunni Muslims";"Census - de jure - complete tabulation";"Final figure, complete";"2019";"18";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Taoist";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"42";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Unification";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"0";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Unitarian";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"21";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"United Church";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"345";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Vineyard Christian Fellowship";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"177";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Worldwide Church of God";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"9";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Zoroastrian";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"9";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Other";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"933";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Other Religions";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"132";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"No Religion";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"189735";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Not Stated";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"28062";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Born Again Christian";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"2910";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Associated Churches of Christ";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"63";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Elim";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"189";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Revival Centres";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"6";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Commonwealth Covenant Church";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"0";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Chinese Religions";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"3";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Japanese Religions";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"3";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Nature and earth based religions";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"153";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Assyrian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"0";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Chinese Christian";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"75";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Christian Outreach";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"96";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Christian Revival Crusade";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"42";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Cook Island Congregational";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"3";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Druid";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"15";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Ecumenical";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"3";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Fundamentalist";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"6";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Independent Baptist";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"90";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Independent Evangelical Churches";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"36";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Independent Pentecostal";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"69";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Korean Christian";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"27";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Liberal Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"159";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Mahikari";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"12";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Mäori Religion";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"579";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Metropolitan";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"3";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"New life centres";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"219";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Open Brethren";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"651";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Other Church of Christ";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"27";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Reformed Baptist";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"63";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Religious Society of Friends";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"90";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Samoan Congregational";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"15";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Sufi";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"15";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Tenrikyo";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"0";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Theism";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"222";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Tongan Methodist";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"54";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Unification Church";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"6";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"United Pentecostal";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"57";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Wiccan";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"210";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Yoga";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"36";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Zen Buddhist";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"48";"3,50,51,52"
"New Zealand";"2018";"Rural";"Female";"Unknown";"Census - de jure - complete tabulation";"Final figure, complete";"2021";"0";"3,50,51,52"
"New Zealand";"2013";"Total";"Both Sexes";"Total";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"4242048";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Adventist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"507";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Anglican";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"459771";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Animist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"243";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Assembly of God";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"13806";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Baha'i";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"2634";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Baptist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"53535";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Bible Baptist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"111";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Brethren";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"5151";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Buddhist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"58371";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"491601";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Christadelphian";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"1689";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Christian";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"216918";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Christian and Mission Alliance";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"270";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Christian Science";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"243";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Church of Christ";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"1752";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Church of God";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"570";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Church of Scientology";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"318";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Confucian";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"36";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Congregational";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"4740";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Coptic Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"408";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Evangelical";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"6099";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Full Gospel Church";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"1077";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Greek Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"2499";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Hare Rama Hare Krishna";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"387";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Hauhau";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"747";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Hindu";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"89391";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Islam ";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"46044";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Jains";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"207";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Jehovah Witness";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"17931";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Judaism";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"6867";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Latter Day Saints";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"40725";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Lutheran";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"3903";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Methodist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"98538";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Nazarene";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"480";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"New Age";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"444";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"9228";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Pantheism";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"372";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Pentecostal";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"48039";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Plymouth Brethren";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"5388";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Presbyterian";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"316329";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Protestant";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"4998";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Rastafarian";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"1917";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Ratana";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"40350";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Reformat";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"4611";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Ringatu";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"13275";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Roman Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"723";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Russian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"1161";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Salvation Army";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"9162";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Satanist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"840";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Serbian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"315";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Seventh Day Adventist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"14610";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Shinto";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"240";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Sikh";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"19191";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Spiritualist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"7776";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Taoist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"795";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Unification";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"108";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Unitarian";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"339";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"United Church";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"900";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Vineyard Christian Fellowship";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"1017";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Worldwide Church of God";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"279";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Zoroastrian";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"975";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Other";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"1098";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Other Religions";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"5427";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"No Religion";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"1635348";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Born Again Christian";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"7920";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Associated Churches of Christ";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"174";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Elim";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"1494";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Revival Centres";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"195";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Commonwealth Covenant Church";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"9";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Brethren Exclusive";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"219";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Chinese Religions";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"75";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Japanese Religions";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"48";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Nature and earth based religions";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"3795";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Apostolic Church of New Zealand";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"6117";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Assyrian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"222";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Chinese Christian";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"105";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Christian Outreach";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"78";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Christian Revival Crusade";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"48";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Cook Island Congregational";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"1314";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Druid";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"165";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Ecumenical";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"96";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Fundamentalist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"186";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Independent Baptist";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"309";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Independent Evangelical Churches";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"1191";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Independent Pentecostal";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"141";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Korean Christian";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"27";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Liberal Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"60";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Mahikari";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"126";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Mäori Christian";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"555";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Mäori Religion";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"1854";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Metropolitan";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"39";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"New life centres";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"2157";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Open Brethren";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"7887";"3,50"
"New Zealand";"2013";"Total";"Both Sexes";"Other Church of Christ";"Census - de jure - complete tabulation";"Final figure, complete";"2016";"213";"3,50"
